dataset,prn,flag_epoch,flag_raw_start_sample,flag_raw_end_sample_exclusive,next_raw_start_sample,sign_previous,sign_flagged_row,sign_next,transition_previous_to_flag,transition_flag_to_next,source_predicted_edge,alignment_match
TEXBAT.cleanStatic,13,14579,1114492041,1114517041,1114517041,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14619,1115492040,1115517040,1115517040,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14639,1115992039,1116017039,1116017039,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14659,1116492039,1116517039,1116517039,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14699,1117492038,1117517038,1117517038,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14719,1117992037,1118017037,1118017037,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14779,1119492035,1119517035,1119517035,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14799,1119992035,1120017035,1120017035,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14819,1120492034,1120517034,1120517034,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14859,1121492033,1121517033,1121517033,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14939,1123492031,1123517031,1123517031,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14959,1123992030,1124017030,1124017030,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,13,14979,1124492029,1124517028,1124517029,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,11544,1038606927,1038631927,1038631927,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,11604,1040106930,1040131930,1040131930,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,11624,1040606931,1040631932,1040631931,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,11704,1042606934,1042631934,1042631934,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,11744,1043606936,1043631936,1043631936,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,11764,1044106937,1044131937,1044131937,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,11784,1044606938,1044631938,1044631938,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,11804,1045106939,1045131940,1045131939,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,11844,1046106940,1046131940,1046131940,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,11884,1047106942,1047131942,1047131942,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,11964,1049106946,1049131946,1049131946,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,11984,1049606947,1049631947,1049631947,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12024,1050606948,1050631948,1050631948,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12044,1051106949,1051131949,1051131949,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12104,1052606952,1052631952,1052631952,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12124,1053106953,1053131953,1053131953,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12184,1054606955,1054631955,1054631955,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12204,1055106956,1055131956,1055131956,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12224,1055606957,1055631957,1055631957,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12264,1056606959,1056631959,1056631959,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12304,1057606961,1057631961,1057631961,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12344,1058606963,1058631963,1058631963,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12384,1059606964,1059631964,1059631964,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12424,1060606966,1060631966,1060631966,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12504,1062606970,1062631970,1062631970,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12544,1063606971,1063631971,1063631972,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12584,1064606973,1064631973,1064631973,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12604,1065106974,1065131974,1065131974,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12684,1067106978,1067131978,1067131978,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12724,1068106979,1068131979,1068131980,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12744,1068606980,1068631980,1068631980,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12784,1069606982,1069631982,1069631982,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12804,1070106983,1070131983,1070131983,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12864,1071606986,1071631986,1071631986,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12904,1072606987,1072631987,1072631988,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12944,1073606989,1073631989,1073631989,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12964,1074106990,1074131990,1074131990,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,12984,1074606991,1074631991,1074631991,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13024,1075606993,1075631993,1075631993,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13044,1076106994,1076131994,1076131994,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13064,1076606995,1076631995,1076631995,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13104,1077606996,1077631996,1077631996,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13124,1078106997,1078131997,1078131997,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13144,1078606998,1078631998,1078631998,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13324,1083107006,1083132006,1083132006,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13344,1083607007,1083632007,1083632007,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13364,1084107008,1084132008,1084132008,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13384,1084607009,1084632009,1084632009,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13404,1085107010,1085132010,1085132010,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13464,1086607012,1086632012,1086632012,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13624,1090607020,1090632021,1090632020,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13644,1091107020,1091132020,1091132020,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13684,1092107022,1092132022,1092132022,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13724,1093107024,1093132024,1093132024,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13764,1094107026,1094132026,1094132026,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13784,1094607027,1094632027,1094632027,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13864,1096607030,1096632030,1096632030,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13924,1098107033,1098132033,1098132033,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13964,1099107035,1099132035,1099132035,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,13984,1099607036,1099632036,1099632036,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14044,1101107038,1101132038,1101132038,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14084,1102107040,1102132040,1102132040,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14104,1102607041,1102632041,1102632041,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14124,1103107042,1103132042,1103132042,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14144,1103607043,1103632043,1103632043,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14164,1104107044,1104132044,1104132044,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14264,1106607048,1106632048,1106632048,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14284,1107107049,1107132049,1107132049,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14304,1107607050,1107632050,1107632050,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14324,1108107051,1108132051,1108132051,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14344,1108607052,1108632052,1108632052,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14364,1109107052,1109132052,1109132053,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14384,1109607053,1109632053,1109632053,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14424,1110607055,1110632055,1110632055,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14484,1112107058,1112132058,1112132058,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14524,1113107060,1113132060,1113132060,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14564,1114107061,1114132061,1114132061,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14584,1114607062,1114632062,1114632062,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14624,1115607064,1115632064,1115632064,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14644,1116107065,1116132065,1116132065,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14664,1116607066,1116632066,1116632066,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14704,1117607068,1117632068,1117632068,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14724,1118107068,1118132068,1118132069,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14784,1119607071,1119632071,1119632071,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14804,1120107072,1120132072,1120132072,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14824,1120607073,1120632073,1120632073,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14864,1121607075,1121632075,1121632075,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14944,1123607078,1123632078,1123632078,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14964,1124107079,1124132079,1124132079,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,16,14984,1124607080,1124632080,1124632080,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,11544,1038613154,1038638154,1038638154,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,11604,1040113151,1040138150,1040138151,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,11624,1040613151,1040638151,1040638151,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,11704,1042613147,1042638147,1042638147,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,11744,1043613146,1043638146,1043638146,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,11764,1044113145,1044138145,1044138145,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,11784,1044613144,1044638144,1044638144,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,11804,1045113143,1045138143,1045138143,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,11844,1046113142,1046138142,1046138142,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,11884,1047113140,1047138140,1047138140,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,11964,1049113137,1049138137,1049138137,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,11984,1049613136,1049638136,1049638136,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12024,1050613134,1050638134,1050638134,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12044,1051113133,1051138133,1051138133,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12104,1052613131,1052638131,1052638131,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12124,1053113130,1053138130,1053138130,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12184,1054613127,1054638126,1054638127,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12204,1055113127,1055138127,1055138127,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12224,1055613126,1055638126,1055638126,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12264,1056613124,1056638124,1056638124,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12304,1057613122,1057638121,1057638122,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12344,1058613121,1058638121,1058638121,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12384,1059613119,1059638119,1059638119,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12424,1060613118,1060638118,1060638117,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12504,1062613114,1062638114,1062638114,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12544,1063613113,1063638113,1063638113,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12584,1064613111,1064638111,1064638111,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12604,1065113110,1065138110,1065138110,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12684,1067113107,1067138107,1067138107,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12724,1068113105,1068138105,1068138105,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12744,1068613104,1068638104,1068638104,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12784,1069613103,1069638103,1069638103,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12804,1070113102,1070138102,1070138102,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12864,1071613099,1071638099,1071638099,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12904,1072613098,1072638098,1072638098,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12944,1073613096,1073638096,1073638096,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12964,1074113095,1074138095,1074138095,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,12984,1074613094,1074638094,1074638094,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13024,1075613093,1075638093,1075638093,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13044,1076113092,1076138092,1076138092,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13064,1076613091,1076638091,1076638091,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13104,1077613089,1077638089,1077638089,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13124,1078113089,1078138089,1078138088,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13144,1078613088,1078638088,1078638088,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13324,1083113080,1083138080,1083138080,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13344,1083613079,1083638079,1083638079,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13364,1084113079,1084138079,1084138079,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13384,1084613078,1084638078,1084638078,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13404,1085113077,1085138077,1085138077,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13464,1086613074,1086638073,1086638074,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13624,1090613068,1090638068,1090638068,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13644,1091113067,1091138067,1091138067,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13684,1092113065,1092138065,1092138065,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13724,1093113064,1093138064,1093138064,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13764,1094113062,1094138062,1094138062,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13784,1094613061,1094638061,1094638061,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13864,1096613058,1096638058,1096638058,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13924,1098113055,1098138055,1098138055,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13964,1099113054,1099138054,1099138054,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,13984,1099613053,1099638053,1099638053,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14044,1101113050,1101138050,1101138050,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14084,1102113049,1102138049,1102138049,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14104,1102613048,1102638048,1102638048,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14124,1103113047,1103138047,1103138047,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14144,1103613046,1103638046,1103638046,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14164,1104113045,1104138045,1104138045,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14264,1106613041,1106638041,1106638041,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14284,1107113040,1107138039,1107138040,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14304,1107613040,1107638040,1107638040,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14324,1108113039,1108138039,1108138039,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14344,1108613038,1108638038,1108638038,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14364,1109113037,1109138037,1109138037,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14384,1109613036,1109638036,1109638036,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14424,1110613035,1110638035,1110638035,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14484,1112113032,1112138032,1112138032,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14524,1113113031,1113138031,1113138030,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14564,1114113029,1114138029,1114138029,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14584,1114613028,1114638028,1114638028,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14624,1115613026,1115638026,1115638026,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14644,1116113026,1116138026,1116138025,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14664,1116613025,1116638025,1116638025,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14704,1117613023,1117638023,1117638023,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14724,1118113022,1118138022,1118138022,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14784,1119613020,1119638020,1119638020,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14804,1120113019,1120138019,1120138019,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14824,1120613018,1120638018,1120638018,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14864,1121613016,1121638016,1121638016,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14944,1123613013,1123638013,1123638013,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14964,1124113012,1124138012,1124138012,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,19,14984,1124613011,1124638011,1124638011,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,11551,1038790770,1038815770,1038815770,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,11611,1040290773,1040315773,1040315773,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,11631,1040790774,1040815774,1040815774,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,11711,1042790778,1042815778,1042815778,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,11751,1043790780,1043815780,1043815780,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,11771,1044290781,1044315781,1044315782,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,11791,1044790783,1044815783,1044815783,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,11811,1045290784,1045315784,1045315784,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,11851,1046290786,1046315786,1046315786,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,11891,1047290788,1047315788,1047315788,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,11971,1049290792,1049315792,1049315792,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,11991,1049790793,1049815793,1049815793,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12031,1050790795,1050815795,1050815795,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12051,1051290796,1051315796,1051315796,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12111,1052790799,1052815799,1052815800,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12131,1053290801,1053315802,1053315801,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12191,1054790804,1054815804,1054815804,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12211,1055290805,1055315805,1055315805,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12231,1055790806,1055815806,1055815806,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12271,1056790808,1056815808,1056815808,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12311,1057790810,1057815810,1057815810,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12351,1058790812,1058815812,1058815812,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12391,1059790814,1059815814,1059815814,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12431,1060790816,1060815816,1060815816,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12511,1062790821,1062815821,1062815821,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12551,1063790823,1063815823,1063815823,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12591,1064790825,1064815825,1064815825,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12611,1065290826,1065315826,1065315826,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12691,1067290830,1067315830,1067315830,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12731,1068290832,1068315832,1068315832,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12751,1068790833,1068815833,1068815833,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12791,1069790835,1069815835,1069815835,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12811,1070290836,1070315836,1070315836,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12871,1071790840,1071815840,1071815840,1,1,-1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12911,1072790842,1072815842,1072815842,-1,-1,1,False,True,FLAG_TO_NEXT,True
TEXBAT.cleanStatic,30,12951,1073790844,1073815844,1073815844,1,1,-1,False,True,FLAG_TO_NEXT,True
